iso3,ecoregion,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
ISL,South and West Iceland,164431.7995625304,1601097.2651025504,196406.78665103394,164431.79956253042,1606649.7892390687,197795.5687788995,77.44248112895545,NA,71.9183644863116,2.093099886735191e-9,5552.524136516268,5552.5241365204565,5552.524136516268,Buyers
ZAF,Agulhas Bank,171722.89405702378,1090.1168787087308,190834.64624616795,171722.89405702378,1090.1168787087308,190834.64624616795,0.044399066900463593,NA,0.044399066900463593,0,0,0,0,Doesn't participate
ZAF,Prince Edward Islands,122084.53973268345,257.4381863436988,150823.63673646556,122084.53973268345,257.4381863436988,150823.63673646556,0.005119918924503592,NA,0.005119918924503592,0,0,0,0,Doesn't participate
NIU,Tonga Islands,206913.29952859462,972.6994676589966,252142.09936549264,138285.71657930673,424.416713783471,170943.33312808655,0.005352267544743291,NA,0.019336200968039566,1326.9967358582362,-1875.2794897337617,778.7139819827106,778.7139819827106,Sellers
RUS,East Siberian Sea,261757.35556993968,389156.06888151565,335064.97239092406,261757.35556993968,389156.06888151565,335064.97239092406,6.973678151531434,NA,6.973678151531434,0,0,0,0,Doesn't participate
ZAF,Namaqua,106004.97420446061,1891.667536463085,120674.9066278469,106004.97420446062,1903.2493888970052,118055.71785601831,0.16020666585045754,NA,0.18506959414950777,2.693117045411895e-12,11.581852433917483,11.581852433922904,11.581852433917483,Buyers
WLF,Samoa Islands,98366.3515908423,37374.50178837776,125812.45656997355,71622.58695133719,9348.820101079042,92789.78367928135,0.48584905284845487,NA,3.0159896479237025,80658.9172992554,-108684.5989865541,52633.235611956676,52633.235611956676,Sellers
CAN,Northern Labrador,153561.48583449767,553826.8847474902,180087.2308995968,153561.48583449767,553826.8847474902,180087.2308995968,16.516410410980633,NA,16.516410410980633,0,0,0,0,Doesn't participate
"NAM",Namib,149753.2209382142,3955.9871039390564,178171.9967768774,146222.97292680095,3023.758220964382,175265.7245184984,0.20185350245970604,NA,0.29851440776212584,1053.829894380444,-1986.0587773551185,121.60101140576944,121.60101140576944,Sellers
ZAF,Natal,155667.30811616988,10975.214679561375,170142.82874772765,155667.30811616988,10975.214679561375,170142.82874772765,0.14990505173097957,NA,0.14990505173097957,0,0,0,0,Doesn't participate
GEO,Black Sea,13155.290999185083,1233625.6190218925,20422.917141486145,7734.375768192086,493007.118668701,13597.11642360025,95.89913802473035,NA,201.60952280019555,1092908.13286081,-1833526.6332140015,352289.63250761846,352289.63250761846,Sellers
BMU,Bermuda,176167.8485317924,2977.674038030691,197443.66066027325,176167.8485317924,2977.674038030691,197443.66066027325,0.022869490583124236,NA,0.022869490583124236,0,0,0,0,Doesn't participate
MNP,Mariana Islands,323505.99911284924,293409.49165913084,418132.188395924,323505.99911284924,297653.8608755754,371167.3333721816,2.4621402144173694,NA,2.684384690668532,0,4244.369216444553,4244.369216444553,4244.369216444553,Buyers
"NAM",Namaqua,78691.62855754155,659.935311794281,92856.10264881713,79164.81599449275,862.888387310085,95641.04935574174,0.42890630576215805,NA,0.18506959414950777,87.57260691320316,115.38046860260086,290.52568242900713,115.38046860260086,Buyers
TWN,South China Sea Oceanic Islands,106486.55901388223,1483127.5267410278,119186.74273735158,70228.79212796643,160940.91840537233,78425.54461613011,13.222327245338453,NA,80.34074583143203,2912976.033796674,-4235162.64213233,1590789.4254610187,1590789.4254610187,Sellers
SHN,St. Helena and Ascension Islands,412702.2040159975,12450.258514277282,455316.23529662564,412702.2040159975,12450.258514277282,455316.23529662564,0.10752977615969085,NA,0.10752977615969085,0,0,0,0,Doesn't participate
CHL,Easter Island,153440.87994682655,2808.4231532924664,207014.73546758792,153440.87994682655,2808.4231532924664,207014.73546758792,0.028204203824965492,NA,0.028204203824965492,0,0,0,0,Doesn't participate
CAN,Northern Grand Banks - Southern Labrador,168794.20863141553,9399707.467339424,200334.2149403065,168794.20863141553,9399707.467339424,200334.2149403065,146.3303998302146,NA,146.3303998302146,0,0,0,0,Doesn't participate
BHS,Bahamian,230199.16910065056,14508.583093643188,279995.31196494575,257297.43493638415,171561.77919682328,312795.0221674921,9.57566790128975,NA,2.9422616741343046,79730.18900398194,77323.00709919815,236783.38510716203,77323.00709919815,Buyers
JAM,Greater Antilles,118902.99326412911,10601.268372535706,135557.2599714114,85401.41649085577,1849.904512981009,97370.8138115072,0.052364857129182395,NA,1.285462123580724,43065.008022274604,-51816.3718818293,34313.64416271991,34313.64416271991,Sellers
AIA,Eastern Caribbean,57896.77814238075,1591.1785192489624,69394.10023539259,41439.447040512736,610.2544504150051,52020.623509219426,0.02412502540493085,NA,2.0362748484783793,33511.6493958148,-34492.573464648754,32530.725326980843,32530.725326980843,Sellers
CRI,Cocos Islands,152516.17111069744,8836.341300203074,180661.82256520088,152516.17111069747,8856.671342645142,174522.2352584,0.19043725418318427,NA,0.20309998956825134,5.910987662158771e-12,20.330042442062677,20.330042442074046,20.330042442062677,Buyers
TCA,Bahamian,36979.82358143294,-28269.052369993813,65161.070563153924,36979.82358143294,559.0090362463335,48097.74265898611,0.024049651594707185,NA,2.9422616741343046,0,28828.061406240147,28828.061406240147,28828.061406240147,Buyers
CRI,Nicoya,89044.92097596069,-3940.897469046253,133937.269403861,89044.92097596069,6991.653867491522,106471.54976269498,0.4231460232829998,NA,1.19217462186827,0,10932.551336537774,10932.551336537774,10932.551336537774,Buyers
CYM,Greater Antilles,83770.03965690098,4575.67419719696,101780.69292306365,46829.766967877535,714.42051142438,58269.70161703844,0.023945639905641407,NA,1.285462123580724,47485.321376483094,-51346.57506225567,43624.067690710515,43624.067690710515,Sellers
ISL,North and East Iceland,87610.95932369475,2746627.3862566436,67023.69803714445,87610.95932369474,4338639.431993746,105530.18365856439,161.5098045849549,NA,59.67539851512556,8.683913404111162e-10,1592012.0457371017,1592012.0457371036,1592012.0457371036,Buyers
ATG,Eastern Caribbean,67926.48769646337,4549.773719787598,78662.45326122029,49728.78866216904,677.5053591883947,58226.01613246098,0.01910230445740195,NA,2.0362748484783793,37055.51684371284,-40927.785204312044,33183.24848311363,33183.24848311363,Sellers
DOM,Bahamian,69160.6834407245,62493.5062456131,88741.40050175303,35821.46023637899,10846.610590211709,48468.9808435483,1.0485030619634832,NA,2.9422616741343046,98092.71867955489,-149739.61433495628,46445.823024153506,46445.823024153506,Sellers
JAM,Southwestern Caribbean,31155.097158820598,-1497.0258484278165,50484.663516460474,31155.0971588206,1532.2484786039058,35660.9998944688,0.2259865666350812,NA,0.7894057181274845,2.871841272744803e-12,3029.2743270317196,3029.274327031725,3029.2743270317196,Buyers
COG,Gulf of Guinea South,16418.97435173535,19194.64826965332,18370.866803048903,13971.03375620915,11243.749983434582,18370.866803048903,3.2479947841665875,NA,4.2831338227773506,10484.857160847992,-18435.75544706673,2533.958874629254,2533.958874629254,Sellers
PCN,Tuamotus,8728.096209844478,13071.349192619324,11377.135882281578,5779.794079219351,7072.2094206853035,8517.62589802091,1.9666161863185307,NA,2.787203730270457,8217.518696442688,-14216.658468376709,2218.378924508668,2218.378924508668,Sellers
GAB,Gulf of Guinea South,76729.25347931027,223781.37666490782,82843.05466826461,76729.25347931027,223808.77914922472,85916.80330870155,4.339511943557544,NA,4.2831338227773506,0,27.4024843169027,27.4024843169027,27.4024843169027,Buyers
HTI,Greater Antilles,60772.15861932488,9310.14295578003,70455.81482446151,44501.91299212726,758.1872934718983,52970.8934040824,0.19376944176892824,NA,1.285462123580724,20914.78449511744,-29466.74015742557,12362.82883280931,12362.82883280931,Sellers
RUS,Chukchi Sea,129226.46992461901,139719.5683154529,268253.71207451605,129226.46992461904,321851.5692796438,160526.36750221287,8.205720104145712,NA,12.209355748746082,3.5533901969745297e-10,182132.00096419058,182132.00096419128,182132.00096419058,Buyers
AUS,Coral Sea,229455.34642348878,11903.506427362387,262076.72869518123,229455.34642348875,11931.74137536181,253439.95145287394,0.14162174975644767,NA,0.1495414426236082,4.352228792372864e-12,28.234947999418377,28.234947999426367,28.234947999426367,Buyers
USA,Aleutian Islands,213687.0942305362,258013.88172095237,262707.5249624702,213687.0942305362,258330.44014266328,251555.74104470212,2.1159480293421598,NA,2.1699870923621534,0,316.55842171091354,316.55842171091354,316.55842171091354,Buyers
HND,Western Caribbean,44775.99610798729,-32922.755165051836,79124.85757888434,44775.996107987296,1422.173708493545,55740.0127717386,0.12972297401377417,NA,2.4618329119148568,1.7912191920294257e-11,34344.92887354537,34344.928873545396,34344.92887354537,Buyers
CYM,Western Caribbean,5028.265808686703,85.73546600341797,5855.127598588362,2664.9808786039534,29.24183782175756,5855.127598588362,0.023904704617941388,NA,2.4618329119148568,5818.012621110114,-5874.506249291775,5761.518992928453,5761.518992928453,Sellers
CUW,Southern Caribbean,21775.36848736173,10351.209657669067,23934.49601324866,16117.759797755316,272.7108444504883,17974.801882543703,0.023932440504572824,NA,2.58809128785202,14642.407759646247,-24720.906572864827,4563.908946427668,4563.908946427668,Sellers
CUB,Western Caribbean,2424.346043382303,26.824766159057617,2906.2722583789987,1284.9034029926206,14.217126064300539,2906.2722583789987,0.011064743101456467,NA,2.4618329119148568,2805.1173933504847,-2817.725033445242,2792.5097532557274,2792.5097532557274,Sellers
GBR,Celtic Seas,156842.45482884455,119796410.80119735,144268.28780518568,156842.45482884452,123636457.32241453,186381.17951534837,1976.5634858420783,NA,1704.3221300709195,4.9602302317243286e-8,3840046.5212171325,3840046.521217227,3840046.521217227,Buyers
TON,Tonga Islands,200792.37998682566,3463.730557056,160185.31225814632,200792.3799868257,3562.0938428858485,229596.4067922528,0.024148792663246633,NA,0.019336200968039566,5.627575146511537e-13,98.36328582984777,98.36328582984879,98.36328582984777,Buyers
GUY,Guianan,71139.80265156004,152751.57210350037,82040.56084958345,63577.58504743311,44840.08270974259,75953.23836366195,12.050944077824806,NA,17.117658444797314,129447.4580326782,-237358.94742643597,21535.96863892043,21535.96863892043,Sellers
BRB,Eastern Caribbean,119635.41396296886,17435.555751800537,134752.41557986516,86117.81666523215,2217.510025912324,98756.94520047757,0.044113526940112835,NA,2.0362748484783793,68251.04035880814,-83469.08608469635,53032.99463291992,53032.99463291992,Sellers
TON,Fiji Islands,12626.84106782352,278.2618942260742,14154.00291301631,10724.587978750049,224.64137384884273,14154.00291301631,0.028187900277427524,NA,0.8786388746243785,1671.3935134342619,-1725.0140338114934,1617.7729930570304,1617.7729930570304,Sellers
CHL,Channels and Fjords of Southern Chile,208409.68271256602,766915.3203988901,255221.0797821802,208409.682712566,767120.6466812118,259143.32580177815,6.921658373538208,NA,6.470020814034634,1.8830238882320218e-10,205.32628232151998,205.3262823219411,205.3262823219411,Buyers
ABW,Southern Caribbean,18967.8236221127,15467.637027740479,20874.506777376944,14542.281330508871,5252.631031861189,17891.318223256814,1.9011751266795616,NA,2.58809128785202,11453.707448920535,-21668.713444799825,1238.7014530412453,1238.7014530412453,Sellers
BLZ,Western Caribbean,7006.445836806402,4554.187786102295,8818.930115120478,15446.988734859622,1035351.2623839807,20569.549426166992,410.447847647882,NA,2.4618329119148568,20779.206300856622,1010017.8682970217,1051576.280898735,1010017.8682970217,Buyers
TON,Samoa Islands,92947.45941811342,21455.86729812622,112522.72851120963,59212.13597655568,2456.0514840649203,74005.81506593709,0.12262975151740299,NA,3.0159896479237025,101745.38626909595,-120745.20208315726,82745.57045503466,82745.57045503466,Sellers
USA,Chukchi Sea,17865.061892214573,22172.74814224243,22291.01576966746,108809.58334248187,25260299.5855345,132072.99604247115,416.54406909078665,NA,12.209355748746082,1110374.0157857824,24127752.821606476,26348500.853178043,24127752.821606476,Buyers
NZL,Auckland Island,70419.37298562792,6443.614521209155,87835.5200031807,70419.37298562792,6443.614521209155,87835.5200031807,0.3157260471564473,NA,0.3157260471564473,0,0,0,0,Doesn't participate
AUS,Torres Strait Northern Great Barrier Reef,16316.309106091787,179469.43930275535,18062.656568016304,16316.309106091787,179469.43930275535,18062.656568016304,25.14030435675641,NA,25.14030435675641,0,0,0,0,Doesn't participate
AUS,Tweed-Moreton,113158.5974438794,9038.494406296979,128298.04440001288,113158.5974438794,9038.494406296979,128298.04440001288,0.15847771778541891,NA,0.15847771778541891,0,0,0,0,Doesn't participate
VGB,Eastern Caribbean,44677.95215367781,5850.601016998291,54769.21767991721,32763.942752122675,990.1375620946985,40357.03009472567,0.03959603546627742,NA,2.0362748484783793,24260.19768892167,-29120.661143825266,19399.73423401808,19399.73423401808,Sellers
ROU,Black Sea,25390.38372436679,1283437.2085723877,35362.18641721623,13456.903373914402,135004.91646687174,19926.35341897204,27.87665238210126,NA,201.60952280019555,2405903.2788002165,-3554335.5709057325,1257470.9866947006,1257470.9866947006,Sellers
COK,Phoenix/Tokelau/Northern Cook Islands,662381.2944604515,79520.79862213135,816929.1877044612,403611.4020787704,25439.61625994501,499302.1534370208,0.08763832112565796,NA,2.571115074089368,665327.1710230237,-719408.35338521,611245.9886608373,611245.9886608373,Sellers
BGR,Black Sea,10986.713768968943,231527.48540877888,27066.812285064923,10986.713768968944,424684.5701934301,18050.57615581332,109.18270567949534,NA,201.60952280019555,3.6672558562749245e-10,193157.08478465085,193157.0847846516,193157.08478465085,Buyers
TTO,Southern Caribbean,18472.855707229737,7349.439041137695,21150.03547783544,20577.271013461752,20097.01133036327,24163.23945715456,6.057536386223249,NA,2.58809128785202,5446.418920081518,7301.153369144058,18193.991209307096,7301.153369144058,Buyers
EGY,Levantine Sea,78755.46392164193,364655.6614227295,101132.59684967544,73379.01269064475,210397.86980644998,95980.46021054471,18.190707422677054,NA,42.50162160245968,228507.8957839205,-382765.68740020005,74250.104167641,74250.104167641,Sellers
COK,Southern Cook/Austral Islands,387366.4852180824,14443.964291179152,799196.953630591,387366.4852180823,24395.302861360724,486300.52264349133,0.08783496544552481,NA,0.15468401377156246,9.00379462234923e-12,9951.338570181562,9951.33857018158,9951.33857018158,Buyers
NZL,Campbell Island,93897.34871111746,104549.64722947785,118680.7555416572,93897.34871111746,104549.64722947785,118680.7555416572,3.4810542996899563,NA,3.4810542996899563,0,0,0,0,Doesn't participate
IDN,Papua,246938.25919053878,370092.52709931444,319949.37898527156,246938.25919053887,374781.76704882365,316872.13927852316,42.048015306018065,NA,44.341579520815635,3.871529437672781e-9,4689.239949505339,4689.23994951311,4689.239949505339,Buyers
SUR,Guianan,59737.817028843725,147265.94077301025,70042.38939778149,56741.82732765292,102094.21118931762,66989.5609224069,12.94968241730716,NA,17.117658444797314,51284.32840911454,-96456.05799280718,6112.598825421897,6112.598825421897,Sellers
AUS,Bassian,168348.7313836847,28679.356582070614,200687.36857283785,168348.7313836847,28679.356582070614,200687.36857283785,0.2679369520211719,NA,0.2679369520211719,0,0,0,0,Doesn't participate
COK,Tuamotus,4965.455185602335,183.01978302001953,6083.3788714097245,7891.099119346056,10630.29976286813,12154.006279442081,3.722482039080705,NA,2.787203730270457,8154.365685573631,2292.9142942744793,18601.64566542174,2292.9142942744793,Buyers
ISL,East Greenland Shelf,18626.677449281047,2255400.566143036,21348.493534009598,11039.165953836271,318415.76758277183,13965.61378813212,79.61780094678593,NA,600.2525928882258,4554423.448709946,-6491408.24727021,2617438.650149682,2617438.650149682,Sellers
IDN,Lesser Sunda,241533.48654422618,3118878.910449932,281277.7771848613,241533.4865442262,3118970.5636178455,278270.12156315206,19.252205859326804,NA,19.62475304258241,5.711554853065873e-10,91.65316791309671,91.65316791413352,91.65316791309671,Buyers
AGO,Angolan,183001.4199258943,3763089.8852216047,199358.651148124,183001.4199258943,3763089.8852216047,199358.651148124,139.32478372828447,NA,139.32478372828447,0,0,0,0,Doesn't participate
URY,Uruguay-Buenos Aires Shelf,69360.21799189578,25887451.69869232,84860.72679390859,48361.17095183079,6126533.710604687,59750.01734744057,806.4044423300196,NA,1076.9307999137445,22614520.526283544,-42375438.51437118,2853602.538195909,2853602.538195909,Sellers
AUS,Cape Howe,98361.8566182542,9636.655988261016,112410.76015205025,98361.8566182542,9636.655988261016,112410.76015205025,0.16140435312155288,NA,0.16140435312155288,0,0,0,0,Doesn't participate
SOM,Central Somali Coast,208163.58388558033,18039.348680134455,232536.023865909,208163.58388558036,18040.379451123965,229469.25361005307,0.1233610303594945,NA,0.123759594002295,3.601878241236991e-12,1.0307709895060178,1.0307709895132575,1.0307709895060178,Buyers
IDN,Banda Sea,401990.3811851705,2162187.635473309,474776.7986595026,401990.3811851705,2162187.635473309,474776.7986595026,107.88741810387334,NA,107.88741810387334,0,0,0,0,Doesn't participate
COL,Southern Caribbean,77010.08621496162,28460.747360229492,83690.59113876744,51062.61821785283,11932.57217776077,56761.580343181704,0.35564411900704523,NA,2.58809128785202,67154.41586513634,-83682.59104760506,50626.240682667616,50626.240682667616,Sellers
IDN,Sulawesi Sea/Makassar Strait,282708.8575841112,40777254.1646972,307170.7353895981,282708.8575841113,47092389.29555867,353150.48807036603,853.7012449814341,NA,570.9283748963148,3.323240525184169e-8,6315135.130861435,6315135.130861498,6315135.130861435,Buyers
SJM,North and East Iceland,80413.04664706976,1178367.9220428467,98877.21089027854,54690.302081685746,280418.4109532252,68258.00602280082,15.104821115393943,NA,59.67539851512556,1535015.032842071,-2432964.5439316924,637065.5217524496,637065.5217524496,Sellers
MUS,Chagos,293966.9429185934,25579.190945376402,332765.52611884184,293966.9429185934,25579.190945376402,332765.52611884184,0.12021161344590303,NA,0.12021161344590303,0,0,0,0,Doesn't participate
NFK,Lord Howe and Norfolk Islands,163566.61315864467,13986.738479614258,183200.87944476868,142036.41103338156,11345.880000350558,161685.50153458747,0.11582585041406229,NA,0.131029049344212,2821.081916661958,-5461.940395925658,180.2234373982592,180.2234373982592,Sellers
IDN,Halmahera,108235.6271482177,73605.85934448242,132198.43113465823,112346.96813076134,140066.71071985603,138351.51397169588,24.65272473508274,NA,8.03553322219609,33036.817053005725,33424.03432236788,99497.66842837933,33424.03432236788,Buyers
AUS,Lord Howe and Norfolk Islands,157560.24328627184,15123.807518924272,154020.06672803237,157560.24328627184,15307.719551351365,177649.63779163192,0.14869080942283955,NA,0.131029049344212,0,183.91203242709344,183.91203242709344,183.91203242709344,Buyers
SLE,Gulf of Guinea West,92355.77490901387,33734.06255340576,103966.22359646061,76599.80189242009,6364.3908397771265,88700.91007844318,0.2853147239116741,NA,4.865695255443582,76663.76315173747,-104033.4348653661,49294.09143810884,49294.09143810884,Sellers
IDN,West Caroline Islands,4889.698533028426,295.6284637451172,6149.59177072617,7822.374772450642,18521.71978393664,12292.66839472909,6.3597168813622895,NA,5.6158021275442636,16469.32946474579,1756.761855445733,34695.42078493732,1756.761855445733,Buyers
SOM,Gulf of Aden,54478.716352541145,73099.00459289551,69257.02440235071,56859.44444605688,95738.79803471763,72252.90036292232,9.509609057617713,NA,8.679811243906482,20664.270474781893,1975.5229670402332,43304.06391660402,1975.5229670402332,Buyers
AUS,Manning-Hawkesbury,84527.99643494577,7955.956391431303,95597.47260669824,84527.99643494577,7955.956391431303,95597.47260669824,0.13544761190884824,NA,0.13544761190884824,0,0,0,0,Doesn't participate
SOM,Northern Monsoon Current Coast,99369.95673832863,8553.674236564555,113845.76508165534,99369.95673832865,8554.785155589288,107691.51844478495,0.11630285669080788,NA,0.11733811232832217,1.7074942636583316e-12,1.1109190247317406,1.1109190247352672,1.1109190247317406,Buyers
GRL,High Arctic Archipelago,336.1251724558,18.531558990478516,336.1251724558,308.45211457507156,17.00586277196313,336.1251724558,0.055132910323505716,NA,0.628541491622886,17.39366507811951,-18.919361296634897,15.867968859604126,15.867968859604126,Sellers
AUS,Macquarie Island,7701.411122544974,4786.203194957977,11066.342374368392,7701.411122544974,4786.203194957977,11066.342374368392,6.127991004265529,NA,6.127991004265529,0,0,0,0,Doesn't participate
CXR,Cocos-Keeling/Christmas Island,124402.5089858392,18631.746368408203,138683.345687895,155370.85906007336,25314.694744275035,174827.04627010194,0.2251064178030118,NA,0.20638979487126397,6391.55141932268,291.3969565441521,13074.499795189513,291.3969565441521,Buyers
RUS,Kamchatka Shelf and Coast,337174.57059509505,4505675.283952509,413295.6306685035,337174.57059509505,4505679.958771256,414826.48582871107,16.904257105550595,NA,16.87634052015706,0,4.674818746745586,4.674818746745586,4.674818746745586,Buyers
IDN,Eastern Philippines,50617.12348677938,534924.0607757568,61258.693269103955,28295.175836272047,2091.1294500669705,36764.74496225105,0.08755260997072364,NA,62.98652271791625,1405981.8627968177,-1938814.7941225076,873148.9314711278,873148.9314711278,Sellers
CCK,Cocos-Keeling/Christmas Island,209770.78460271723,29551.04357409419,291936.58895248966,209770.78460271723,30119.066836453025,240753.0011888445,0.18625535896545203,NA,0.20638979487126397,0,568.0232623588345,568.0232623588345,568.0232623588345,Buyers
COL,Southwestern Caribbean,184581.8290097203,58892.18518066406,207097.14705844756,132635.65079462883,32831.6192427465,149989.14508003986,0.3653282511889397,NA,0.7894057181274845,41006.61011786257,-67067.17605578013,14946.044179945005,14946.044179945005,Sellers
AGO,Namib,31921.15683099292,5818.944006298276,32556.544180957062,31921.15683099292,5917.442126579944,38480.5730059127,0.37736889388769196,NA,0.29851440776212584,0,98.49812028166798,98.49812028166798,98.49812028166798,Buyers
AUS,Great Australian Bight,125780.12880408758,863798.3416791848,144830.5206763801,125780.12880408758,863798.3416791848,144830.5206763801,50.0006821632355,NA,50.0006821632355,0,0,0,0,Doesn't participate
PRT,South European Atlantic Shelf,112227.81148809638,651287.1156679426,139732.6827157459,112227.81148809638,653722.483294519,129926.14886783191,12.781341629696497,NA,13.386800305068666,0,2435.3676265764516,2435.3676265764516,2435.3676265764516,Buyers
PAN,Southwestern Caribbean,53208.708994419416,26298.040145874023,66470.06331366715,61805.91988132279,33798.89179806135,78558.51901692983,0.9127064443182266,NA,0.7894057181274845,6786.687434069388,714.1642181179368,14287.539086256711,714.1642181179368,Buyers
SHN,Tristan Gough,305958.7934582892,39636.00633948001,348798.45363923156,305958.7934582892,39636.00633948001,348798.45363923156,0.14946686829792152,NA,0.14946686829792152,0,0,0,0,Doesn't participate
IND,Maldives,174373.9508950886,490386.01366768987,154270.39060658932,174373.95089508867,529844.3414817016,211641.24825008633,5.921422157509564,NA,4.439888564440502,2.5843552805253434e-10,39458.327814011456,39458.32781401195,39458.327814011456,Buyers
VUT,Vanuatu,382949.6229479395,215875.0114593506,435998.53829688136,281804.72108368797,70593.41531465416,321658.56847787666,0.4838319352123334,NA,3.324473777651432,336253.5739908316,-481535.170135528,190971.9778461352,190971.9778461352,Sellers
AUS,Western Bassian,129948.48386054588,24422.065992624655,156977.65151026257,129948.48386054588,24422.065992624655,156977.65151026257,0.27703235452911856,NA,0.27703235452911856,0,0,0,0,Doesn't participate
KEN,Northern Monsoon Current Coast,17187.360409256366,1680.6180725097656,18436.210155511893,21260.4694851596,2213.065739578526,24582.311359696963,0.13156384305577315,NA,0.11733811232832217,477.9309302738422,54.516736794918245,1010.3785973426027,54.516736794918245,Buyers
HND,Southwestern Caribbean,17629.344914966376,4744.788360595703,20593.634850859806,43375.249136407576,475032.1607154841,50121.4941444604,70.38391333431684,NA,0.7894057181274845,20323.964010768224,449963.4083441202,490611.33636565664,449963.4083441202,Buyers
AUS,Leeuwin,204920.74350112994,32188.289651196792,241115.78210110983,204920.74350112994,32188.289651196792,241115.78210110983,0.2056802937311448,NA,0.2056802937311448,0,0,0,0,Doesn't participate
AUS,Shark Bay,84253.0216961773,22629.382676552217,94261.47680264337,84253.0216961773,22629.382676552217,94261.47680264337,1.1301143842603765,NA,1.1301143842603765,0,0,0,0,Doesn't participate
NIC,Southwestern Caribbean,35164.986619566815,10191.438842773438,41988.22489611516,65243.006182864214,559840.5055444025,77789.8949415424,66.80291045284248,NA,0.7894057181274845,23743.760633217313,525905.3060684118,573392.8273348464,525905.3060684118,Buyers
ZAF,Delagoa,57946.574536087704,50539.58575439453,62441.03703354595,34698.26031449959,5174.905361966597,37901.422691141066,0.20381460503942034,NA,4.546552570844961,105699.68279197291,-151064.36318440083,60335.002399544974,60335.002399544974,Sellers
IDN,Northeast Sulawesi,30587.3447154106,34761627.666558735,40003.65063447668,30587.3447154106,34761627.666558735,40003.65063447668,2605.7862805943087,NA,2605.7862805943087,0,0,0,0,Doesn't participate
AUS,South Australian Gulfs,71967.593923022,271537.9965465472,84579.06271883905,71967.593923022,271537.9965465472,84579.06271883905,44.06166117629226,NA,44.06166117629226,0,0,0,0,Doesn't participate
IDN,Southern Java,274698.629240513,3992025.0351901874,313089.0633554711,274698.629240513,3992025.0351901874,313089.0633554711,18.446087381237916,NA,18.446087381237916,0,0,0,0,Doesn't participate
KEN,East African Coral Coast,34042.730688049545,18671.789581298828,36838.92003408336,30069.495217595653,8390.965840347606,33770.05678753726,0.9686876033835582,NA,3.468702263934608,13781.970871508702,-24062.794612459926,3501.1471305574796,3501.1471305574796,Sellers
AUS,Ningaloo,61770.54335489307,14262.664534208341,68538.20103737428,61770.54335489307,14262.664534208341,68538.20103737428,0.3944458644085841,NA,0.3944458644085841,0,0,0,0,Doesn't participate
CUB,Greater Antilles,110652.81845226616,26322.564422607422,140829.9180519585,132446.25945270178,86141.02854700846,169354.57228979896,5.586617458881473,NA,1.285462123580724,28014.642948551187,31803.821175849855,87833.10707295223,31803.821175849855,Buyers
NZL,Chatham Island,159359.79896347318,37838.770139362816,191545.68734980712,159359.79896347318,37838.770139362816,191545.68734980712,0.36501780194107586,NA,0.36501780194107586,0,0,0,0,Doesn't participate
CAN,Gulf of St. Lawrence - Eastern Scotian Shelf,178794.45382194867,33207151.258477546,211582.762026227,178794.45382194864,33208333.01776571,213771.82454173028,527.0965873949804,NA,526.0598642163695,1.5310357098245572e-8,1181.7592881466826,1181.7592881768942,1181.7592881768942,Buyers
AUS,Houtman,78146.84363639452,15693.265554254835,87996.23168084199,78146.84363639452,15693.265554254835,87996.23168084199,0.27958135584299015,NA,0.27958135584299015,0,0,0,0,Doesn't participate
NZL,Central New Zealand,313820.450986266,507739.40481373924,366250.3544118554,313820.450986266,507739.40481373924,366250.3544118554,10.195143871578749,NA,10.195143871578749,0,0,0,0,Doesn't participate
NZL,Northeastern New Zealand,162849.7061931704,112317.72577702225,186003.56087333054,162849.7061931704,112317.72577702225,186003.56087333054,1.4023048065052832,NA,1.4023048065052832,0,0,0,0,Doesn't participate
JPN,Ogasawara Islands,541385.8095233076,688428.9556101803,593234.7515700413,541385.8095233076,688428.9556101803,593234.7515700413,5.073784068705787,NA,5.073784068705787,0,0,0,0,Doesn't participate
ESP,South European Atlantic Shelf,127612.83791885646,599120.5578308105,143181.74570437786,113890.6213373587,439422.8500398885,129768.94085998292,9.518530158085246,NA,13.386800305068666,183696.57311941258,-343394.2809103346,23998.86532849056,23998.86532849056,Sellers
BEN,Gulf of Guinea Central,30558.342522386207,68983.34747314453,33737.73488450098,20631.231599241935,7259.24452876506,24545.09491863176,0.8290162519618177,NA,41.54598475391732,412431.59906339797,-474155.7020077774,350707.49611901847,350707.49611901847,Sellers
NZL,South New Zealand,114602.9393888672,42484.34241773543,138533.60967870773,114602.9393888672,42484.34241773543,138533.60967870773,0.5721920725164249,NA,0.5721920725164249,0,0,0,0,Doesn't participate
COD,Gulf of Guinea South,8354.02768067918,1992.7722473144531,9171.259344304224,5651.913583452926,781.483838075505,6112.159540499396,0.13928047749206612,NA,4.2831338227773506,11573.516282833258,-12784.804692072206,10362.22787359431,10362.22787359431,Sellers
TLS,Lesser Sunda,18847.03578122987,159001.63632202148,21248.93827048693,20370.310271968403,189270.99167245923,24282.050087121665,19.871241548699594,NA,19.62475304258241,29893.88569680916,375.4696536285883,60163.241047246906,375.4696536285883,Buyers
