iso3,province,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
TUV,Central Polynesia,0,0,NA,7176.640341667253,27787.712681331173,12094.234090537502,4.15292336402097,NA,3.3956960129976776,24369.688994917782,3418.0236864133913,52157.401676248955,3418.0236864133913,Buyers
CIV,Gulf of Guinea,104378.20798808247,594498.208984375,116753.5951141404,77665.61495780399,388608.30795243115,86040.30346895072,6.330069549552199,NA,9.552862059811298,255181.71647812705,-461071.6175100709,49291.8154461832,49291.8154461832,Sellers
SEN,Gulf of Guinea,11432.79964187197,52931.91015625,12058.136089357244,13054.356681752326,68716.21468289715,15076.660240757137,9.734042120289384,NA,9.552862059811298,15490.510724092966,293.7938025541789,31274.81525074011,293.7938025541789,Buyers
IDN,Sahul Shelf,8122.906870919199,243172.3486328125,9193.103853575532,178997.3739908497,114190201.43796875,197815.2911066531,975.7291972852539,NA,138.6967320257245,23699730.176171474,90247298.91316447,137646759.2655074,90247298.91316447,Buyers
MSR,Tropical Northwestern Atlantic,0,0,NA,2740.6858647730883,89683.25328313067,5902.628614261792,781.6395076843266,NA,2.084526615235528,5713.032629119302,83970.22065401137,95396.28591224998,83970.22065401137,Buyers
SEN,West African Transition,71221.09176701013,461563.80078125,77631.68051900026,53374.743289100006,314497.13686960883,59735.26095174767,7.357828947573723,NA,11.42863392355512,203959.38362622997,-351026.04753787117,56892.719714588806,56892.719714588806,Sellers
SLB,Tropical Southwestern Pacific,0,0,NA,190961.0098096023,1109005.6279459964,236067.01455681698,6.796217075498388,NA,0.9079903859964108,173390.76100728518,935614.8669387111,1282396.3889532816,935614.8669387111,Buyers
MRT,West African Transition,72065.23505777193,494522.6279296875,85009.42726896636,61544.09918659076,394142.0412004683,73253.00314795476,8.895887281875288,NA,11.42863392355512,120242.21033171377,-220622.79706093296,19861.623602494597,19861.623602494597,Sellers
MYS,Western Coral Triangle,2427.7331166020385,10706.2421875,3070.72406025478,32526.995965061415,49091526.643555656,39799.219194694306,4734.143683345034,NA,87.42087852971946,2631304.001309265,46449516.40005889,51712124.402677424,46449516.40005889,Buyers
LKA,Bay of Bengal,17791.75747303502,143521.3955078125,21155.127082344487,10370.717969476953,66758.41485885823,15107.895570526607,10.106807124842602,NA,13.70268796294162,101688.18867791939,-178451.16932687367,24925.20802896512,24925.20802896512,Sellers
KNA,Tropical Northwestern Atlantic,0,0,NA,4114.7742962956945,36265.393717782776,5895.046496741617,16.703648490842998,NA,2.084526615235528,8577.356536315416,27688.03718146736,44842.750254098195,27688.03718146736,Buyers
YEM,Red Sea and Gulf of Aden,273987.07338081,3489491.634765625,315820.26217808295,186441.9696858656,1344470.3698987646,213527.30156254733,9.001582840698422,NA,96.33562887306638,8433712.619210275,-10578733.884077135,6288691.354343414,6288691.354343414,Sellers
JPN,Warm Temperate Northwest Pacific,448437.71971652756,45007379.04394531,491226.89285005856,328792.3445992443,5061101.157824038,358985.7559401059,44.13694195653488,NA,1087.5854685069671,130124571.35162234,-170070849.23774362,90178293.46550107,90178293.46550107,Sellers
FSM,Eastern Coral Triangle,35875.410923939,422820.8125,46156.96616484124,18296.459571208892,110602.45830912297,24616.986547481603,6.986174386761001,NA,44.38573585781212,780254.6913996077,-1092473.0455904847,468036.33720873063,468036.33720873063,Sellers
OMN,Red Sea and Gulf of Aden,10473.836964628697,65606.7412109375,11932.754216480507,5341.656851960634,29284.61422149717,8949.56566236038,7.038744332889864,NA,96.33562887306638,494411.79864372255,-530733.9256331628,458089.6716542822,458089.6716542822,Sellers
STP,Gulf of Guinea,61017.155873604745,479008.3331077122,52302.83334295482,61017.155873604745,490885.9763274791,67686.23865713904,11.26605370911574,NA,9.552862059811298,0,11877.643219766906,11877.643219766906,11877.643219766906,Buyers
GMB,West African Transition,8469.943537957803,63872.462890625,8987.62788171482,8456.211993980105,63739.9845667147,8987.62788171482,9.647736927869916,NA,11.42863392355512,156.9327893263036,-289.41111323660164,24.454465416005405,24.454465416005405,Sellers
TWN,South Kuroshio,30894.571709365366,253318.39575709,14306.25387143197,30894.571709365366,544059.1211983397,34269.97383133079,59.292968544378894,NA,8.824523734630814,0,290740.7254412497,290740.7254412497,290740.7254412497,Buyers
YEM,Somali/Arabian,50915.6540766271,627783.0361328125,59687.30384928273,40386.995826658764,316869.9920473997,47768.817760420956,12.454635216755795,NA,66.79147102400604,703224.5724244223,-1014137.616509835,392311.52833900944,392311.52833900944,Sellers
CPV,West African Transition,369327.97624366113,3662986.182655118,366912.3793543364,369327.97624366113,3665429.0502608307,399201.71908806596,11.632309843989871,NA,11.42863392355512,0,2442.8676057127304,2442.8676057127304,2442.8676057127304,Buyers
KOR,Cold Temperate Northwest Pacific,77427.74441673119,3420955.0771484375,92036.20727472809,104628.64410326126,29028584.929236315,127446.61064440642,1114.6927779672794,NA,314.8867662539067,8565203.34148836,17042426.510599516,34172833.19357624,17042426.510599516,Buyers
IDN,Andaman,301059.15361195704,5462381.393888594,411677.51805870276,301059.15361195704,5466990.163184704,390194.5316177288,23.585148625161295,NA,24.092730545248667,0,4608.769296110608,4608.769296110608,4608.769296110608,Buyers
RUS,Black Sea,28880.450794163127,2135465.8779296875,46580.380334065034,23087.875934103136,1325835.7585954214,39921.279666426766,132.35364564627218,NA,186.3533883535885,1079465.952463993,-1889096.0717982592,269835.83312972705,269835.83312972705,Sellers
JPN,Cold Temperate Northwest Pacific,417023.07472214,19444224.09375,495124.11717483436,348831.9641334649,8229120.5722072385,415464.95463933307,81.00549348728865,NA,314.8867662539067,21472478.300530434,-32687581.822073195,10257374.778987672,10257374.778987672,Sellers
IND,Andaman,311254.9906742296,3568790.53515625,384616.44875263714,268026.7263123904,2851107.8347782413,330103.51372645923,13.684121735419424,NA,24.092730545248667,1041486.9252085667,-1759169.6255865754,323804.22483055806,323804.22483055806,Sellers
CMR,Gulf of Guinea,2551.30072659551,21931.537109375,3073.748640436932,5617.98935401957,11869249.174871951,9216.36052741997,4714.530539231582,NA,9.552862059811298,29295.65343817409,11818021.984324403,11876613.29120075,11818021.984324403,Buyers
ITA,Mediterranean Sea,202283.05014527254,8701954.462890625,261219.97303130175,225861.78112138252,14938436.465110095,292037.61918558733,383.86095862790046,NA,159.05660611923332,3750352.92565849,2486129.07656098,9986834.92787796,2486129.07656098,Buyers
THA,Andaman,15518.520994973345,232246.85546875,21329.648623707086,42571.67348599453,3355753.351554964,60929.86629317083,356.89175599851285,NA,24.092730545248667,651784.3133656961,2471722.182720518,3775290.80945191,2471722.182720518,Buyers
ESH,Lusitanian,46583.5600570085,505130.06640625,53967.78907171873,108427.76768896802,1366078.148619769,127896.9285247598,16.611035727114402,NA,11.795197455510834,729464.6404985726,131483.4417149463,1590412.7227120916,131483.4417149463,Buyers
USA,Cold Temperate Northwest Pacific,7549.9639450827,174095.5087890625,9062.881670182393,5136.722332879055,60773.25054093911,7508.750764656534,14.150123859438253,NA,314.8867662539067,759897.8474561701,-873220.1057042936,646575.5892080468,646575.5892080468,Sellers
FRO,Northern European Seas,88668.39978279007,-51196883.29518819,190184.76290695468,88668.39978279007,5645870.0912824,109667.16234363268,146.59767000311686,NA,1307.0434455112065,0,56842753.386470586,56842753.386470586,56842753.386470586,Buyers
ERI,Red Sea and Gulf of Aden,28469.955552904637,2205849.9498402695,29531.41108255133,28469.955552904634,2284834.483125814,41380.590867954925,108.22217518845028,NA,96.33562887306638,3.50466976208068e-10,78984.5332855439,78984.53328554472,78984.53328554472,Buyers
TTO,North Brazil Shelf,2630.449749432374,28310.931640625,3028.4784273197283,7562.266579639383,845903.7792832028,9085.435281959184,172.52390246608817,NA,136.39965412785892,672698.1098621895,144894.73778038833,1490290.9575047675,144894.73778038833,Buyers
RUS,Cold Temperate Northeast Pacific,0,0,NA,8683.017723374322,107361.19852766155,12305.502674306666,14.178960961812386,NA,4.5780703365206055,39751.46587086266,67609.73265679888,147112.6643985242,67609.73265679888,Buyers
GRC,Mediterranean Sea,192347.06238060628,9048327.347137677,245372.63001349726,192347.06238060628,9252853.752667915,255163.59962088062,225.28553727045005,NA,159.05660611923332,0,204526.40553023852,204526.40553023852,204526.40553023852,Buyers
CYP,Mediterranean Sea,56764.577138267276,1740569.3984375,73915.10274349904,36334.64907108612,570726.7584837727,48513.52266403491,21.15300950560466,NA,159.05660611923332,3249515.021625903,-4419357.66157963,2079672.3816721756,2079672.3816721756,Sellers
MLT,Mediterranean Sea,17781.756099085367,1179221.42578125,22718.83285406476,23908.199992501766,2279643.747943672,32735.332298140263,194.37556107903188,NA,159.05660611923332,974451.3732667144,125970.9488957075,2074873.6954291363,125970.9488957075,Buyers
MRT,Lusitanian,0,0,NA,1246.308707361959,16017.207421875,2897.358146663273,12.8517174976482,NA,11.795197455510834,14700.457293856776,1316.7501280182241,30717.66471573178,1316.7501280182241,Buyers
ESP,Mediterranean Sea,114187.58417296453,5157443.181640625,135879.53451441528,111981.61952488137,4876030.8690251,133476.46994888884,119.24289992416345,NA,159.05660611923332,350873.250143116,-632285.562758641,69460.93752759136,69460.93752759136,Sellers
AUS,Western Coral Triangle,5268.127881245301,80734.453125,5979.291007169456,4009.303277199639,60926.38230560202,5979.291007169456,15.735369928215572,NA,87.42087852971946,110047.55280049802,-129855.623619896,90239.48198110003,90239.48198110003,Sellers
MDV,West and South Indian Shelf,0,0,NA,4009.7771815449305,66781.68025690343,6126.333597719624,18.385752588416167,NA,12.596372328617234,50508.64633353336,16273.033923370072,117290.3265904368,16273.033923370072,Buyers
FRA,Mediterranean Sea,40253.7781144766,1960797.68359375,52395.77717042647,36617.586029385704,1503457.25461078,47869.38188824936,104.31123058022602,NA,159.05660611923332,578360.372252176,-1035700.8012351461,121019.94326920598,121019.94326920598,Sellers
CRI,Galapagos,2697.256053248137,43507.92578125,3072.3525637481393,1375.6005871565499,22189.0421484375,3072.3525637481393,16.130439573527372,NA,29.604917394619076,39127.50089778821,-60446.38453060071,17808.61726497571,17808.61726497571,Sellers
VNM,Sunda Shelf,245049.47819147844,142283492.6875,288418.7169773431,165752.89140247888,37165658.60685547,194155.74350388136,772.5277784910425,NA,1952.5535023736518,154830828.26113734,-259948662.34178185,49712994.1804928,49712994.1804928,Sellers
ISR,Mediterranean Sea,13931.846681285953,495737.8125,18134.08262100384,10213.336545590715,238245.0340450452,15529.069123402485,42.50162160245968,NA,159.05660611923332,591453.6020036543,-848946.3804586092,333960.82354869955,333960.82354869955,Sellers
LBN,Mediterranean Sea,10112.783641279488,247206.453125,12746.455898949069,7209.09529791436,150279.99434357448,10215.275884885903,32.42512526292832,NA,159.05660611923332,461850.8131236362,-558777.2719050617,364924.3543422107,364924.3543422107,Sellers
VNM,South China Sea,162795.0661202117,6985944.596768295,234438.49366426532,162795.0661202117,10251153.294514857,195322.50015195066,219.93722411588578,NA,399.77343387279996,0,3265208.697746562,3265208.697746562,3265208.697746562,Buyers
MYS,South China Sea,28596.95162353957,2763132.421875,36655.54492799633,31767.679998768475,5458850.8444583025,42779.32164731943,960.3641469915455,NA,399.77343387279996,1267572.9704431826,1428145.4521401199,3963291.393026485,1428145.4521401199,Buyers
KHM,Sunda Shelf,23650.92747800756,12734056.1796875,33330.64918238545,15595.835877059759,4954935.2596963765,24245.902079169948,803.7144211207737,NA,1952.5535023736518,15727997.317371218,-23507118.23736234,7948876.397380094,7948876.397380094,Sellers
AUS,Sahul Shelf,396290.9395987355,20506086.482232608,659794.2827488144,396290.9395987355,27061451.37820223,437865.76913159806,84.31522216312456,NA,138.6967320257245,0,6555364.895969622,6555364.895969622,6555364.895969622,Buyers
DZA,Mediterranean Sea,74422.68988800875,3641185.734375,85606.03670448944,55489.81514086383,1896000.6721475576,65971.65310625304,61.71548574130417,NA,159.05660611923332,3011398.8013614095,-4756583.863588852,1266213.739133967,1266213.739133967,Sellers
GHA,Gulf of Guinea,0,0,NA,103478.27023708001,3535332.688243179,113696.36458502078,42.91113685113534,NA,9.552862059811298,988513.6417627023,2546819.046480477,4523846.330005881,2546819.046480477,Buyers
IDN,Sunda Shelf,430085.23975204653,546616893.0875232,549291.4940923474,430085.23975204653,549076361.49703,518577.493956643,1815.1348424449275,NA,1952.5535023736518,0,2459468.409506798,2459468.409506798,2459468.409506798,Buyers
ECU,Tropical East Pacific,0,0,NA,104644.18349493662,3177911.5474487725,119952.76734267788,36.30934805786675,NA,2.586032853642786,270613.29646053025,2907298.250988242,3448524.8439093027,2907298.250988242,Buyers
TWN,Warm Temperate Northwest Pacific,18231.53962455855,11193711.765625,19649.75429429058,25287.918804553836,20217050.22720307,27981.161711241934,1292.4426554226604,NA,1087.5854685069671,7674415.456437981,1348923.0051400904,16697753.918016052,1348923.0051400904,Buyers
CHN,South China Sea,55964.234293095404,5371707.9140625,64384.799536768915,196020.76090799403,467581779.0882378,223892.2449064911,7639.42428288666,NA,399.77343387279996,55990878.58113523,406219192.5930401,518200949.75531054,406219192.5930401,Buyers
TLS,Sahul Shelf,21783.866623824935,1284238.609375,24207.91851772063,15326.862977530767,753206.4784645229,18155.82433449196,73.97644460238752,NA,138.6967320257245,895565.3044191881,-1426597.4353296652,364533.1735087109,364533.1735087109,Sellers
AUS,Eastern Coral Triangle,27925.82225859968,999326.6015625,29858.042211229666,14242.169351885837,486701.3531119221,17885.539341579464,35.81174594580656,NA,44.38573585781212,607359.0034873837,-1119984.2519379617,94733.75503680581,94733.75503680581,Sellers
PNG,Eastern Coral Triangle,949592.4732270808,39154427.69996994,859933.8594613246,949592.4732270809,39357929.44088419,1139329.135163094,46.06714031823647,NA,44.38573585781212,5.167179724412519e-9,203501.74091424275,203501.74091425538,203501.74091424275,Buyers
PHL,South Kuroshio,0,0,NA,99125.18931682271,4460347.434956099,109887.25703988293,51.118510601359425,NA,8.824523734630814,874732.5858260748,3585614.849130024,5335080.020782174,3585614.849130024,Buyers
PHL,Western Coral Triangle,587330.4754720231,32453262.464652754,681310.6649832492,587330.475472023,32731030.84048595,720483.1554413672,104.49150550219815,NA,87.42087852971946,1.0177129708430667e-8,277768.3758331845,277768.3758332059,277768.3758332059,Buyers
PNG,Sahul Shelf,2796.599729115493,107400.453125,3037.5155913976246,43219.010902463066,8728941.169227447,48618.35990057786,239.70263650601956,NA,138.6967320257245,5606456.330343439,3015084.385759008,14227997.046445888,3015084.385759008,Buyers
PHL,South China Sea,221289.6420697385,17551041.8125,267848.05387403216,156929.73478367412,8673479.59667507,189600.03947549782,77.04845578465905,NA,399.77343387279996,25729381.139484994,-34606943.355309926,16851818.923660062,16851818.923660062,Sellers
OMN,Somali/Arabian,221683.7197093867,13536256.035036404,149566.48908329525,221683.71970938667,13971336.754620772,257545.10059457543,77.2375885183123,NA,66.79147102400604,1.9438876486385137e-9,435080.71958436625,435080.71958437003,435080.71958437003,Buyers
PNG,Western Coral Triangle,9462.338337184134,435834.609375,12303.838157707236,7201.137126608786,324596.88439088635,12303.838157707236,49.194085189707614,NA,87.42087852971946,197676.19636096203,-308913.9213450757,86438.47137684838,86438.47137684838,Sellers
NOR,Northern European Seas,197903.05472861195,104003177.53515625,239638.57716313977,257717.75362904035,196934935.83481628,311880.07486351096,1808.5674750686621,NA,1307.0434455112065,78180410.14303131,14751348.156628713,171112168.44269133,14751348.156628713,Buyers
MYS,Sunda Shelf,27496.412008357835,27442581.828125,33692.861132740574,131659.2190238406,307226374.17901134,162448.45260483027,3823.7971197980896,NA,1952.5535023736518,203383453.65515164,76400338.69573471,483167246.00603795,76400338.69573471,Buyers
DEU,Northern European Seas,12921.474660579592,11659266.8046875,14349.346775824222,16571.539981570484,18000198.734490506,19645.22949757692,2084.224100131828,NA,1307.0434455112065,4770793.953488904,1570137.9763141023,11111725.883291911,1570137.9763141023,Buyers
THA,Sunda Shelf,58028.6343697017,74447910.25,81882.69224621834,66603.15738961298,92008339.75652482,93991.78820332346,2113.928349599705,NA,1952.5535023736518,16742214.95371128,818214.5528135356,34302644.460236095,818214.5528135356,Buyers
SYR,Mediterranean Sea,3855.4959674711176,214360.265625,5016.116426306438,4963.301568426248,810953.1987776248,7531.945910178935,538.5357617241261,NA,159.05660611923332,176203.79912780077,420389.134024824,772796.7322804255,420389.134024824,Buyers
MAR,Lusitanian,0,0,NA,111672.37251177845,15554698.496967752,131594.43565328338,487.9401937361135,NA,11.795197455510834,1317197.6841017872,14237500.812865965,16871896.181069538,14237500.812865965,Buyers
BRN,South China Sea,11948.0513167759,1343759.53125,15273.896261498268,8517.513593884434,798138.0842220396,12217.81649124857,128.164109741718,NA,399.77343387279996,1371437.8455104972,-1917059.2925384576,825816.3984825368,825816.3984825368,Sellers
TUR,Mediterranean Sea,20770.64178021383,1808916.734375,27533.667704204952,36900.53370651388,24175941.367555354,49113.540565038646,2042.5430879405594,NA,159.05660611923332,2565565.8668673085,19801458.766313046,24932590.50004766,19801458.766313046,Buyers
